0
"['hey', 'spartanburg', 'sc', 'i', 'll', 'hubcitybookshop', 'tonight', '7pm', 'talk', 'turkey', 'gratitude', 'amp', 'flip', 'thanksgiving']"
"['rwanda', 'deik', 'covid', 'africa', 'turkey', 'mrna', 'biontech', 'strike', 'deal', 'open', 'africa', 's', 'first', 'mrna', 'manufacturing', 'plant']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'go', 'space', 'eps', 'binance', 'turkey', 'cz']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['bycoinhunter', 'gamezone', 'app', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk']"
"['borsaressami', 'certyiana', '0xadvocatus', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['rockerfellerxau', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba', 'doge']"
"['thekriptolik', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba', 'doge']"
"['vforrkripto', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba', 'doge']"
"['ismetozkaragoz', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba', 'doge']"
"['nidasultank', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba', 'doge']"
"['jocuriarcade', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba', 'doge']"
"['therealluissan', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba', 'doge']"
"['watcherguru', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba', 'doge']"
"['watcherguru', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba', 'doge']"
"['elonmusk', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba', 'doge']"
"['ene', 'turann', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba', 'doge']"
"['idealistkripto', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba', 'doge']"
"['satoshinkuzeni', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba', 'doge']"
"['cryptoerge', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba', 'doge']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps', 'mn']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps', 'fghjk']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps', 'rty']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps', 'asd']"
"['locksmithcrypto', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba', 'doge']"
"['curvefinance', 'eps', 'binance', 'cz', 'pump', 'turkey', 'elonmusk', 'bacfa']"
"['curvefinance', 'eps', 'binance', 'turkey', 'pump']"
"['curvefinance', 'eps', 'binance', 'cz', 'pump', 'turkey', 'elonmusk', 'nzjwnbdnd']"
"['barisbuyuktas', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba', 'doge']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps', 'h']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'elli', 'psi', 's', 'eps']"
"['ellipsisfi', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba', 'doge']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['selcoin', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba', 'doge']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['pump', 'turkey', 'binance', 'elipsis', 'time', 'hit', '50', 'eps']"
"['ad', 'bornova', 'curvefinance', 'pump', 'turkey', 'binance', 'elipsis', 'pump', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binancecoin', 'jdn']"
"['nopara73', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba', 'doge']"
"['mastersqonkey', 'nopara73', 'eps', 'ellipsisfi', 'slpcoin', 'eps', 'coi', 'nnnn', 'binance', 'turkey', 'cz', 'pump', 'elonmusk', 'shiba']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'pump', 'c', 'lg', 'n', 't', 'rkler', 'hakk', 'm', 'z', 'isteriz', 'curvefinans', 'epspump', 'turkey', 'binance', 'cz', 'pump']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 's', 'go', 'space', 'eps']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'jshs']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binancepay', 'jsjs']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'i', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'tghcd']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'cz', 'binance']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space', 'eps']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
"['curvefinance', 'eps', 'pump', 'turkey', 'curvefinans', 'pump', 'cz', 'binance', 'bwdj']"
"['curvefinance', 'eps', 'let', 's', 'go', 'space', 'eps', 'binance', 'turkey', 'cz', 'pump', 'eps', 'let', 's', 'go', 'space']"
